ISOCode,Year,GDP
SDN,1988,"14,372,555,556.00"
SDN,1989,"21,408,111,111.00"
SDN,1990,"33,641,222,222.00"
SDN,1991,"44,168,918,919.00"
SDN,1992,"7,031,909,434.00"
SDN,1993,"8,881,005,436.00"
SDN,1994,"12,793,794,737.00"
SDN,1995,"13,830,363,900.00"
SDN,1996,"9,018,300,725.00"
SDN,1997,"11,681,175,864.00"
SDN,1998,"11,250,221,537.00"
SDN,1999,"10,682,028,340.00"
SDN,2000,"12,257,299,147.00"
SDN,2001,"15,716,361,792.00"
SDN,2002,"18,137,128,388.00"
SDN,2003,"21,355,298,460.00"
SDN,2004,"26,646,007,251.00"
SDN,2005,"35,182,711,988.00"
SDN,2006,"45,263,831,634.00"
SDN,2007,"59,440,139,775.00"
SDN,2008,"64,833,083,257.00"
SDN,2009,"58,315,355,287.00"
SDN,2010,"74,151,154,444.00"
SDN,2011,"78,402,830,325.00"
SDN,2012,"63,196,242,385.00"
SDN,2013,"66,027,141,578.00"
SDN,2014,"76,818,769,321.00"
SDN,2015,"84,984,666,745.00"
SDN,2016,"103,000,000,000.00"
SDN,2017,"130,000,000,000.00"
SDN,2018,"32,333,780,383.00"
SDN,2019,"32,338,079,165.00"
SDN,2020,"27,034,593,750.00"
SDN,2021,"34,229,513,774.00"
SDN,2022,"51,662,241,775.00"
SEN,1960,"1,003,692,370.00"
SEN,1961,"1,058,975,257.00"
SEN,1962,"1,085,475,791.00"
SEN,1963,"1,122,139,862.00"
SEN,1964,"1,188,930,645.00"
SEN,1965,"1,210,058,228.00"
SEN,1966,"1,246,908,186.00"
SEN,1967,"1,246,480,766.00"
SEN,1968,"1,309,384,862.00"
SEN,1969,"1,245,234,931.00"
SEN,1970,"1,297,407,655.00"
SEN,1971,"1,339,549,033.00"
SEN,1972,"1,620,857,104.00"
SEN,1973,"1,863,398,590.00"
SEN,1974,"2,099,325,229.00"
SEN,1975,"2,830,388,405.00"
SEN,1976,"2,869,777,884.00"
SEN,1977,"2,938,046,463.00"
SEN,1978,"3,280,354,921.00"
SEN,1979,"4,084,877,823.00"
SEN,1980,"4,510,108,291.00"
SEN,1981,"4,095,892,781.00"
SEN,1982,"4,013,951,443.00"
SEN,1983,"3,569,356,125.00"
SEN,1984,"3,485,165,432.00"
SEN,1985,"3,818,944,918.00"
SEN,1986,"5,392,093,446.00"
SEN,1987,"6,487,353,103.00"
SEN,1988,"6,418,419,389.00"
SEN,1989,"6,366,039,373.00"
SEN,1990,"7,390,967,360.00"
SEN,1991,"7,255,210,470.00"
SEN,1992,"7,769,817,840.00"
SEN,1993,"7,367,986,241.00"
SEN,1994,"5,034,588,196.00"
SEN,1995,"6,326,342,633.00"
SEN,1996,"6,559,712,166.00"
SEN,1997,"6,041,478,726.00"
SEN,1998,"6,505,607,909.00"
SEN,1999,"6,592,834,933.00"
SEN,2000,"6,013,185,004.00"
SEN,2001,"6,507,824,829.00"
SEN,2002,"7,006,402,320.00"
SEN,2003,"8,768,721,563.00"
SEN,2004,"10,076,816,667.00"
SEN,2005,"11,009,033,438.00"
SEN,2006,"11,697,918,243.00"
SEN,2007,"13,994,218,413.00"
SEN,2008,"16,853,989,628.00"
SEN,2009,"16,145,867,495.00"
SEN,2010,"16,121,315,909.00"
SEN,2011,"17,814,283,639.00"
SEN,2012,"17,660,870,412.00"
SEN,2013,"18,918,667,725.00"
SEN,2014,"19,797,253,440.00"
SEN,2015,"17,774,766,696.00"
SEN,2016,"19,040,312,333.00"
SEN,2017,"20,996,562,944.00"
SEN,2018,"23,116,701,556.00"
SEN,2019,"23,403,995,992.00"
SEN,2020,"24,530,513,038.00"
SEN,2021,"27,569,136,730.00"
SEN,2022,"27,684,264,748.00"
SGP,1960,"704,751,700.30"
SGP,1961,"764,629,788.10"
SGP,1962,"826,239,211.80"
SGP,1963,"917,608,012.50"
SGP,1964,"894,153,311.40"
SGP,1965,"974,644,096.10"
SGP,1966,"1,096,425,608.00"
SGP,1967,"1,238,035,816.00"
SGP,1968,"1,425,706,091.00"
SGP,1969,"1,659,893,768.00"
SGP,1970,"1,920,574,150.00"
SGP,1971,"2,263,785,444.00"
SGP,1972,"2,721,440,981.00"
SGP,1973,"3,696,213,333.00"
SGP,1974,"5,221,534,956.00"
SGP,1975,"5,633,673,930.00"
SGP,1976,"6,327,077,974.00"
SGP,1977,"6,618,585,074.00"
SGP,1978,"7,517,176,355.00"
SGP,1979,"9,296,921,724.00"
SGP,1980,"11,896,256,783.00"
SGP,1981,"14,175,228,844.00"
SGP,1982,"16,084,252,378.00"
SGP,1983,"17,784,112,150.00"
SGP,1984,"19,749,361,098.00"
SGP,1985,"19,156,532,746.00"
SGP,1986,"18,586,746,057.00"
SGP,1987,"20,919,215,578.00"
SGP,1988,"25,371,462,488.00"
SGP,1989,"30,465,364,739.00"
SGP,1990,"36,144,336,769.00"
SGP,1991,"45,466,164,978.00"
SGP,1992,"52,131,320,033.00"
SGP,1993,"60,603,815,716.00"
SGP,1994,"73,688,724,431.00"
SGP,1995,"87,812,540,788.00"
SGP,1996,"96,293,086,513.00"
SGP,1997,"100,000,000,000.00"
SGP,1998,"85,728,207,782.00"
SGP,1999,"86,286,849,755.00"
SGP,2000,"96,076,539,926.00"
SGP,2001,"89,793,790,670.00"
SGP,2002,"92,538,372,870.00"
SGP,2003,"97,646,401,096.00"
SGP,2004,"115,000,000,000.00"
SGP,2005,"128,000,000,000.00"
SGP,2006,"149,000,000,000.00"
SGP,2007,"181,000,000,000.00"
SGP,2008,"194,000,000,000.00"
SGP,2009,"194,000,000,000.00"
SGP,2010,"240,000,000,000.00"
SGP,2011,"279,000,000,000.00"
SGP,2012,"295,000,000,000.00"
SGP,2013,"308,000,000,000.00"
SGP,2014,"315,000,000,000.00"
SGP,2015,"308,000,000,000.00"
SGP,2016,"319,000,000,000.00"
SGP,2017,"343,000,000,000.00"
SGP,2018,"377,000,000,000.00"
SGP,2019,"377,000,000,000.00"
SGP,2020,"348,000,000,000.00"
SGP,2021,"424,000,000,000.00"
SGP,2022,"467,000,000,000.00"
SLB,1967,"25,203,524.03"
SLB,1968,"28,084,252.76"
SLB,1969,"28,606,411.40"
SLB,1971,"50,056,882.82"
SLB,1972,"40,606,712.05"
SLB,1973,"55,272,108.84"
SLB,1974,"84,539,332.28"
SLB,1975,"74,620,320.03"
SLB,1976,"83,100,834.31"
SLB,1977,"93,145,283.36"
SLB,1978,"111,027,427.20"
SLB,1979,"151,276,496.50"
SLB,1980,"182,852,106.40"
SLB,1981,"193,750,540.60"
SLB,1982,"192,902,018.70"
SLB,1983,"181,220,399.00"
SLB,1984,"181,570,474.10"
SLB,1985,"165,524,943.60"
SLB,1986,"147,620,047.50"
SLB,1987,"155,128,542.20"
SLB,1988,"176,494,393.90"
SLB,1989,"172,882,410.70"
SLB,1990,"214,877,666.70"
SLB,1991,"227,540,473.30"
SLB,1992,"269,034,595.80"
SLB,1993,"300,746,361.10"
SLB,1994,"402,837,005.30"
SLB,1995,"469,443,201.50"
SLB,1996,"510,586,430.20"
SLB,1997,"526,554,006.00"
SLB,1998,"457,579,840.20"
SLB,1999,"488,024,514.40"
SLB,2000,"419,842,674.20"
SLB,2001,"409,508,553.00"
SLB,2002,"346,406,738.90"
SLB,2003,"417,668,983.40"
SLB,2004,"468,005,318.60"
SLB,2005,"552,864,570.20"
SLB,2006,"617,258,154.30"
SLB,2007,"695,295,347.60"
SLB,2008,"776,337,691.80"
SLB,2009,"805,557,562.60"
SLB,2010,"898,133,684.90"
SLB,2011,"1,063,895,361.00"
SLB,2012,"1,185,215,418.00"
SLB,2013,"1,285,911,586.00"
SLB,2014,"1,335,571,421.00"
SLB,2015,"1,307,909,888.00"
SLB,2016,"1,379,490,304.00"
SLB,2017,"1,469,789,119.00"
SLB,2018,"1,615,478,393.00"
SLB,2019,"1,619,155,017.00"
SLB,2020,"1,536,145,814.00"
SLB,2021,"1,580,303,515.00"
SLB,2022,"1,597,204,341.00"
SLE,1960,"322,151,470.60"
SLE,1961,"327,979,248.40"
SLE,1962,"342,872,712.40"
SLE,1963,"348,700,653.60"
SLE,1964,"372,012,091.50"
SLE,1965,"359,523,809.50"
SLE,1966,"375,630,252.10"
SLE,1967,"348,895,027.60"
SLE,1968,"329,991,956.80"
SLE,1969,"408,853,541.40"
SLE,1970,"434,584,033.60"
SLE,1971,"419,495,908.50"
SLE,1972,"465,254,432.00"
SLE,1973,"575,471,323.50"
SLE,1974,"648,940,350.90"
SLE,1975,"679,352,433.60"
SLE,1976,"594,810,152.70"
SLE,1977,"692,079,581.20"
SLE,1978,"960,765,043.00"
SLE,1979,"1,109,343,236.00"
SLE,1980,"1,100,476,190.00"
SLE,1981,"1,114,926,661.00"
SLE,1982,"1,294,995,964.00"
SLE,1983,"995,278,514.60"
SLE,1984,"1,087,450,199.00"
SLE,1985,"856,890,498.60"
SLE,1986,"490,181,456.60"
SLE,1987,"660,106,321.40"
SLE,1988,"1,055,083,945.00"
SLE,1989,"932,974,411.90"
SLE,1990,"649,644,097.60"
SLE,1991,"780,098,205.20"
SLE,1992,"679,997,997.60"
SLE,1993,"768,812,334.80"
SLE,1994,"911,915,970.70"
SLE,1995,"870,758,739.40"
SLE,1996,"941,742,152.70"
SLE,1997,"850,218,033.60"
SLE,1998,"672,375,927.30"
SLE,1999,"669,384,768.90"
SLE,2000,"635,874,002.20"
SLE,2001,"1,074,851,475.00"
SLE,2002,"1,236,235,827.00"
SLE,2003,"1,369,685,677.00"
SLE,2004,"1,430,217,081.00"
SLE,2005,"1,627,058,425.00"
SLE,2006,"1,862,116,291.00"
SLE,2007,"2,126,679,544.00"
SLE,2008,"2,451,896,435.00"
SLE,2009,"2,419,014,960.00"
SLE,2010,"2,578,159,804.00"
SLE,2011,"2,932,274,309.00"
SLE,2012,"3,789,251,613.00"
SLE,2013,"4,920,343,317.00"
SLE,2014,"5,015,180,725.00"
SLE,2015,"4,252,029,354.00"
SLE,2016,"3,862,721,266.00"
SLE,2017,"3,719,443,418.00"
SLE,2018,"4,085,114,388.00"
SLE,2019,"4,076,578,699.00"
SLE,2020,"4,062,906,266.00"
SLE,2021,"4,249,234,704.00"
SLE,2022,"4,094,563,859.00"
SLV,1965,"877,720,000.00"
SLV,1966,"929,520,000.00"
SLV,1967,"976,200,000.00"
SLV,1968,"1,009,760,100.00"
SLV,1969,"1,049,400,000.00"
SLV,1970,"1,132,920,000.00"
SLV,1971,"1,186,120,000.00"
SLV,1972,"1,263,720,000.00"
SLV,1973,"1,442,320,000.00"
SLV,1974,"1,665,880,000.00"
SLV,1975,"1,884,120,100.00"
SLV,1976,"2,328,280,100.00"
SLV,1977,"2,941,640,100.00"
SLV,1978,"3,127,960,000.00"
SLV,1979,"3,463,639,900.00"
SLV,1980,"3,573,959,900.00"
SLV,1981,"3,437,200,200.00"
SLV,1982,"3,399,189,100.00"
SLV,1983,"3,506,347,800.00"
SLV,1984,"3,661,683,400.00"
SLV,1985,"3,800,368,600.00"
SLV,1986,"3,771,663,200.00"
SLV,1987,"3,958,045,800.00"
SLV,1988,"4,189,880,000.00"
SLV,1989,"4,372,215,300.00"
SLV,1990,"4,817,542,204.00"
SLV,1991,"5,252,342,400.00"
SLV,1992,"5,813,399,300.00"
SLV,1993,"6,680,269,200.00"
SLV,1994,"7,679,384,000.00"
SLV,1995,"8,921,947,100.00"
SLV,1996,"9,586,327,800.00"
SLV,1997,"10,221,705,900.00"
SLV,1998,"10,936,669,900.00"
SLV,1999,"11,284,197,000.00"
SLV,2000,"11,784,927,700.00"
SLV,2001,"12,282,533,600.00"
SLV,2002,"12,664,190,300.00"
SLV,2003,"13,243,892,200.00"
SLV,2004,"13,724,810,900.00"
SLV,2005,"14,698,000,000.00"
SLV,2006,"15,999,890,000.00"
SLV,2007,"17,011,750,000.00"
SLV,2008,"17,986,890,000.00"
SLV,2009,"17,601,620,000.00"
SLV,2010,"18,447,920,000.00"
SLV,2011,"20,283,780,000.00"
SLV,2012,"21,386,150,000.00"
SLV,2013,"21,990,960,000.00"
SLV,2014,"22,593,470,000.00"
SLV,2015,"23,438,240,000.00"
SLV,2016,"24,191,430,000.00"
SLV,2017,"24,979,190,000.00"
SLV,2018,"26,020,850,000.00"
SLV,2019,"26,881,140,000.00"
SLV,2020,"24,930,080,000.00"
SLV,2021,"29,451,240,000.00"
SLV,2022,"32,488,720,000.00"
SOM,1960,"180,459,936.80"
SOM,1961,"191,659,914.40"
SOM,1962,"203,531,927.50"
SOM,1963,"216,145,935.90"
SOM,1964,"229,529,912.70"
SOM,1965,"243,725,898.00"
SOM,1966,"257,375,897.00"
SOM,1967,"271,781,886.80"
SOM,1968,"286,719,885.30"
SOM,1969,"306,357,284.60"
SOM,1970,"322,600,009.10"
SOM,1971,"331,104,693.00"
SOM,1972,"416,940,943.60"
SOM,1973,"507,028,428.20"
SOM,1974,"467,577,432.20"
SOM,1975,"710,850,226.50"
SOM,1976,"807,275,808.70"
SOM,1977,"498,550,873.00"
SOM,1978,"564,986,059.70"
SOM,1979,"590,419,855.10"
SOM,1980,"603,592,656.80"
SOM,1981,"699,112,266.80"
SOM,1982,"774,419,569.70"
SOM,1983,"733,901,365.90"
SOM,1984,"788,307,213.40"
SOM,1985,"876,404,617.70"
SOM,1986,"930,318,705.30"
SOM,1987,"1,009,792,724.00"
SOM,1988,"1,038,291,284.00"
SOM,1989,"1,092,392,963.00"
SOM,1990,"917,044,228.00"
SOM,2013,"5,836,021,227.00"
SOM,2014,"6,537,360,533.00"
SOM,2015,"6,984,947,145.00"
SOM,2016,"7,390,796,617.00"
SOM,2017,"8,252,394,373.00"
SOM,2018,"8,278,212,314.00"
SOM,2019,"9,420,431,258.00"
SOM,2020,"9,204,140,383.00"
SOM,2021,"9,838,711,529.00"
SOM,2022,"10,419,541,202.00"
SRB,1995,"16,832,598,870.00"
SRB,1996,"21,818,007,449.00"
SRB,1997,"25,676,488,000.00"
SRB,1998,"19,457,979,423.00"
SRB,1999,"19,388,663,551.00"
SRB,2000,"6,875,845,987.00"
SRB,2001,"12,960,546,471.00"
SRB,2002,"17,120,906,918.00"
SRB,2003,"22,482,365,322.00"
SRB,2004,"26,141,968,161.00"
SRB,2005,"27,683,225,959.00"
SRB,2006,"32,482,070,360.00"
SRB,2007,"43,170,990,616.00"
SRB,2008,"52,194,221,469.00"
SRB,2009,"45,162,894,381.00"
SRB,2010,"41,819,468,692.00"
SRB,2011,"49,258,136,129.00"
SRB,2012,"43,309,252,921.00"
SRB,2013,"48,394,239,475.00"
SRB,2014,"47,062,202,419.00"
SRB,2015,"39,655,949,731.00"
SRB,2016,"40,692,661,657.00"
SRB,2017,"44,179,075,779.00"
SRB,2018,"50,640,662,859.00"
SRB,2019,"51,514,242,939.00"
SRB,2020,"53,356,484,591.00"
SRB,2021,"63,101,069,561.00"
SRB,2022,"63,563,401,044.00"
SSD,2008,"14,586,253,383.00"
SSD,2009,"12,231,264,525.00"
SSD,2010,"14,602,072,411.00"
SSD,2011,"14,907,308,933.00"
SSD,2012,"11,931,472,169.00"
SSD,2013,"18,426,469,017.00"
SSD,2014,"13,962,212,847.00"
SSD,2015,"11,997,800,760.00"
STP,2001,"75,951,133.38"
STP,2002,"85,171,073.88"
STP,2003,"102,085,769.10"
STP,2004,"114,582,283.90"
STP,2005,"136,450,662.40"
STP,2006,"142,775,104.10"
STP,2007,"149,146,918.90"
STP,2008,"188,021,165.00"
STP,2009,"200,668,065.00"
STP,2010,"190,021,192.50"
STP,2011,"226,455,001.20"
STP,2012,"229,371,348.20"
STP,2013,"267,041,747.60"
STP,2014,"293,119,143.20"
STP,2015,"259,999,643.00"
STP,2016,"292,267,272.20"
STP,2017,"322,002,845.20"
STP,2018,"383,717,327.80"
STP,2019,"412,976,064.50"
STP,2020,"471,229,484.60"
STP,2021,"524,402,450.80"
STP,2022,"542,686,976.50"
SUR,1960,"99,650,000.00"
SUR,1961,"107,700,000.00"
SUR,1962,"116,150,000.00"
SUR,1963,"125,950,000.00"
SUR,1964,"134,400,000.00"
SUR,1965,"154,150,000.00"
SUR,1966,"190,350,000.00"
SUR,1967,"220,700,000.00"
SUR,1968,"241,350,000.00"
SUR,1969,"259,650,000.00"
SUR,1970,"274,900,000.00"
SUR,1971,"301,000,000.00"
SUR,1972,"311,950,000.00"
SUR,1973,"339,450,000.00"
SUR,1974,"409,850,000.00"
SUR,1975,"465,500,000.00"
SUR,1976,"505,500,000.00"
SUR,1977,"641,500,000.00"
SUR,1978,"735,500,000.00"
SUR,1979,"782,500,000.00"
SUR,1980,"795,000,000.00"
SUR,1981,"889,000,000.00"
SUR,1982,"915,000,000.00"
SUR,1983,"883,500,000.00"
SUR,1984,"864,000,000.00"
SUR,1985,"873,000,000.00"
SUR,1986,"891,000,000.00"
SUR,1987,"980,000,000.00"
SUR,1988,"1,161,000,000.00"
SUR,1989,"542,600,000.00"
SUR,1990,"388,400,000.00"
SUR,1991,"448,100,000.00"
SUR,1992,"404,600,000.00"
SUR,1993,"428,764,705.90"
SUR,1994,"605,492,537.30"
SUR,1995,"691,590,497.70"
SUR,1996,"861,372,806.20"
SUR,1997,"926,422,500.00"
SUR,1998,"1,110,850,000.00"
SUR,1999,"886,290,697.70"
SUR,2000,"947,671,969.70"
SUR,2001,"834,279,357.80"
SUR,2002,"1,093,574,468.00"
SUR,2003,"1,274,190,311.00"
SUR,2004,"1,484,092,538.00"
SUR,2005,"1,793,410,397.00"
SUR,2006,"2,626,380,435.00"
SUR,2007,"2,936,612,022.00"
SUR,2008,"3,532,969,035.00"
SUR,2009,"3,875,409,836.00"
SUR,2010,"4,368,370,998.00"
SUR,2011,"4,422,276,622.00"
SUR,2012,"4,980,000,000.00"
SUR,2013,"5,145,757,576.00"
SUR,2014,"5,240,606,061.00"
SUR,2015,"5,126,237,646.00"
SUR,2016,"3,317,421,648.00"
SUR,2017,"3,591,679,431.00"
SUR,2018,"3,996,198,867.00"
SUR,2019,"4,016,040,575.00"
SUR,2020,"2,911,807,496.00"
SUR,2021,"3,081,401,726.00"
SUR,2022,"3,620,987,993.00"
SVK,1990,"12,747,380,650.00"
SVK,1991,"14,272,201,755.00"
SVK,1992,"15,495,514,297.00"
SVK,1993,"16,520,676,974.00"
SVK,1994,"20,162,936,291.00"
SVK,1995,"25,840,146,405.00"
SVK,1996,"27,925,036,755.00"
SVK,1997,"27,706,028,096.00"
SVK,1998,"29,856,000,671.00"
SVK,1999,"30,463,670,124.00"
SVK,2000,"29,242,558,797.00"
SVK,2001,"30,778,781,607.00"
SVK,2002,"35,297,794,386.00"
SVK,2003,"46,919,965,224.00"
SVK,2004,"57,437,444,469.00"
SVK,2005,"62,808,723,477.00"
SVK,2006,"70,767,338,922.00"
SVK,2007,"86,563,986,799.00"
SVK,2008,"101,000,000,000.00"
SVK,2009,"89,399,303,222.00"
SVK,2010,"91,162,836,320.00"
SVK,2011,"99,922,685,425.00"
SVK,2012,"94,623,731,086.00"
SVK,2013,"98,935,222,175.00"
SVK,2014,"101,000,000,000.00"
SVK,2015,"88,900,883,131.00"
SVK,2016,"89,952,699,525.00"
SVK,2017,"95,649,966,261.00"
SVK,2018,"106,000,000,000.00"
SVK,2019,"106,000,000,000.00"
SVK,2020,"107,000,000,000.00"
SVK,2021,"119,000,000,000.00"
SVK,2022,"115,000,000,000.00"
SVN,1995,"21,352,224,019.00"
SVN,1996,"21,507,232,649.00"
SVN,1997,"20,763,101,741.00"
SVN,1998,"22,146,231,968.00"
SVN,1999,"22,711,384,311.00"
SVN,2000,"20,289,627,637.00"
SVN,2001,"20,876,309,970.00"
SVN,2002,"23,489,890,274.00"
SVN,2003,"29,634,713,641.00"
SVN,2004,"34,414,784,504.00"
SVN,2005,"36,206,395,971.00"
SVN,2006,"39,481,045,038.00"
SVN,2007,"48,067,401,207.00"
SVN,2008,"55,779,427,740.00"
SVN,2009,"50,567,734,886.00"
SVN,2010,"48,208,240,226.00"
SVN,2011,"51,583,869,785.00"
SVN,2012,"46,577,793,184.00"
SVN,2013,"48,415,657,265.00"
SVN,2014,"49,997,186,439.00"
SVN,2015,"43,107,506,024.00"
SVN,2016,"44,766,722,791.00"
SVN,2017,"48,589,100,043.00"
SVN,2018,"54,177,882,426.00"
SVN,2019,"54,386,654,314.00"
SVN,2020,"53,734,526,854.00"
SVN,2021,"61,832,201,544.00"
SVN,2022,"60,063,475,466.00"
SWE,1960,"15,822,585,034.00"
SWE,1961,"17,212,686,615.00"
SWE,1962,"18,667,251,380.00"
SWE,1963,"20,204,870,630.00"
SWE,1964,"22,532,416,750.00"
SWE,1965,"24,795,499,686.00"
SWE,1966,"26,971,486,546.00"
SWE,1967,"29,275,995,675.00"
SWE,1968,"31,066,819,929.00"
SWE,1969,"33,738,102,482.00"
SWE,1970,"38,092,452,061.00"
SWE,1971,"41,566,412,923.00"
SWE,1972,"48,954,145,809.00"
SWE,1973,"59,404,966,684.00"
SWE,1974,"66,013,338,965.00"
SWE,1975,"82,885,397,621.00"
SWE,1976,"89,362,071,673.00"
SWE,1977,"94,468,740,851.00"
SWE,1978,"104,000,000,000.00"
SWE,1979,"123,000,000,000.00"
SWE,1980,"142,000,000,000.00"
SWE,1981,"130,000,000,000.00"
SWE,1982,"114,000,000,000.00"
SWE,1983,"105,000,000,000.00"
SWE,1984,"109,000,000,000.00"
SWE,1985,"114,000,000,000.00"
SWE,1986,"150,000,000,000.00"
SWE,1987,"183,000,000,000.00"
SWE,1988,"207,000,000,000.00"
SWE,1989,"218,000,000,000.00"
SWE,1990,"262,000,000,000.00"
SWE,1991,"274,000,000,000.00"
SWE,1992,"284,000,000,000.00"
SWE,1993,"213,000,000,000.00"
SWE,1994,"229,000,000,000.00"
SWE,1995,"267,000,000,000.00"
SWE,1996,"292,000,000,000.00"
SWE,1997,"268,000,000,000.00"
SWE,1998,"271,000,000,000.00"
SWE,1999,"274,000,000,000.00"
SWE,2000,"263,000,000,000.00"
SWE,2001,"242,000,000,000.00"
SWE,2002,"267,000,000,000.00"
SWE,2003,"334,000,000,000.00"
SWE,2004,"385,000,000,000.00"
SWE,2005,"392,000,000,000.00"
SWE,2006,"423,000,000,000.00"
SWE,2007,"491,000,000,000.00"
SWE,2008,"518,000,000,000.00"
SWE,2009,"437,000,000,000.00"
SWE,2010,"496,000,000,000.00"
SWE,2011,"574,000,000,000.00"
SWE,2012,"552,000,000,000.00"
SWE,2013,"587,000,000,000.00"
SWE,2014,"582,000,000,000.00"
SWE,2015,"505,000,000,000.00"
SWE,2016,"516,000,000,000.00"
SWE,2017,"541,000,000,000.00"
SWE,2018,"555,000,000,000.00"
SWE,2019,"534,000,000,000.00"
SWE,2020,"547,000,000,000.00"
SWE,2021,"640,000,000,000.00"
SWE,2022,"592,000,000,000.00"
SWZ,1960,"35,076,845.97"
SWZ,1961,"43,026,042.79"
SWZ,1962,"45,927,961.63"
SWZ,1963,"54,129,438.35"
SWZ,1964,"64,980,554.01"
SWZ,1965,"70,279,971.89"
SWZ,1966,"76,859,969.26"
SWZ,1967,"74,759,970.10"
SWZ,1968,"79,799,968.08"
SWZ,1969,"105,419,957.80"
SWZ,1970,"112,139,955.10"
SWZ,1971,"136,462,080.70"
SWZ,1972,"146,736,479.20"
SWZ,1973,"221,915,127.60"
SWZ,1974,"264,320,941.00"
SWZ,1975,"288,299,788.50"
SWZ,1976,"272,550,068.10"
SWZ,1977,"304,060,076.00"
SWZ,1978,"340,630,085.20"
SWZ,1979,"412,093,133.80"
SWZ,1980,"541,976,852.60"
SWZ,1981,"570,774,824.80"
SWZ,1982,"537,568,059.40"
SWZ,1983,"555,336,145.80"
SWZ,1984,"494,483,408.90"
SWZ,1985,"360,079,419.40"
SWZ,1986,"449,140,318.40"
SWZ,1987,"584,126,092.30"
SWZ,1988,"692,026,454.70"
SWZ,1989,"696,921,542.40"
SWZ,1990,"1,114,694,041.00"
SWZ,1991,"1,156,135,718.00"
SWZ,1992,"1,284,759,928.00"
SWZ,1993,"1,357,189,552.00"
SWZ,1994,"1,419,294,254.00"
SWZ,1995,"1,698,989,464.00"
SWZ,1996,"1,602,741,834.00"
SWZ,1997,"1,716,714,070.00"
SWZ,1998,"1,576,908,856.00"
SWZ,1999,"1,547,888,496.00"
SWZ,2000,"1,738,093,840.00"
SWZ,2001,"1,542,477,309.00"
SWZ,2002,"1,432,221,739.00"
SWZ,2003,"2,197,598,466.00"
SWZ,2004,"2,770,082,792.00"
SWZ,2005,"3,178,112,499.00"
SWZ,2006,"3,291,330,019.00"
SWZ,2007,"3,469,381,231.00"
SWZ,2008,"3,294,084,314.00"
SWZ,2009,"3,580,428,053.00"
SWZ,2010,"4,438,765,086.00"
SWZ,2011,"4,820,478,680.00"
SWZ,2012,"4,886,551,484.00"
SWZ,2013,"4,597,552,982.00"
SWZ,2014,"4,422,986,272.00"
SWZ,2015,"4,063,245,671.00"
SWZ,2016,"3,816,019,193.00"
SWZ,2017,"4,402,969,226.00"
SWZ,2018,"4,666,598,024.00"
SWZ,2019,"4,466,214,591.00"
SWZ,2020,"3,982,236,693.00"
SWZ,2021,"4,850,842,572.00"
SWZ,2022,"4,790,922,066.00"
SYC,1960,"12,012,024.62"
SYC,1961,"11,592,023.76"
SYC,1962,"12,642,025.92"
SYC,1963,"13,923,028.54"
SYC,1964,"15,393,031.56"
SYC,1965,"15,603,031.99"
SYC,1966,"16,443,033.71"
SYC,1967,"16,632,032.13"
SYC,1968,"16,074,027.65"
SYC,1969,"16,452,028.30"
SYC,1970,"18,432,031.70"
SYC,1971,"21,965,950.77"
SYC,1972,"30,645,122.92"
SYC,1973,"36,896,280.48"
SYC,1974,"43,134,496.16"
SYC,1975,"47,803,145.95"
SYC,1976,"49,278,981.76"
SYC,1977,"64,526,401.46"
SYC,1978,"85,552,365.80"
SYC,1979,"127,261,099.20"
SYC,1980,"156,783,829.50"
SYC,1981,"163,750,728.20"
SYC,1982,"157,211,789.70"
SYC,1983,"156,098,237.00"
SYC,1984,"160,992,921.00"
SYC,1985,"179,691,482.70"
SYC,1986,"221,147,061.30"
SYC,1987,"265,212,956.90"
SYC,1988,"301,985,618.10"
SYC,1989,"324,333,366.50"
SYC,1990,"392,163,560.90"
SYC,1991,"398,307,169.90"
SYC,1992,"461,409,398.90"
SYC,1993,"504,230,620.60"
SYC,1994,"517,570,058.20"
SYC,1995,"540,733,047.70"
SYC,1996,"535,250,347.10"
SYC,1997,"598,966,982.40"
SYC,1998,"647,287,375.80"
SYC,1999,"662,838,614.90"
SYC,2000,"654,212,394.30"
SYC,2001,"662,064,155.90"
SYC,2002,"742,134,837.50"
SYC,2003,"750,847,230.10"
SYC,2004,"893,012,218.20"
SYC,2005,"977,899,381.80"
SYC,2006,"1,081,441,283.00"
SYC,2007,"1,077,308,814.00"
SYC,2008,"979,597,394.30"
SYC,2009,"851,064,347.10"
SYC,2010,"981,917,973.70"
SYC,2011,"1,059,249,932.00"
SYC,2012,"1,089,880,685.00"
SYC,2013,"1,324,915,185.00"
SYC,2014,"1,387,576,450.00"
SYC,2015,"1,391,427,967.00"
SYC,2016,"1,458,954,073.00"
SYC,2017,"1,529,773,473.00"
SYC,2018,"1,588,050,311.00"
SYC,2019,"1,645,090,567.00"
SYC,2020,"1,183,515,314.00"
SYC,2021,"1,286,687,308.00"
SYC,2022,"1,588,438,144.00"
SYR,1960,"857,704,413.40"
SYR,1961,"945,244,972.10"
SYR,1962,"1,110,565,881.00"
SYR,1963,"1,200,447,408.00"
SYR,1964,"1,339,494,267.00"
SYR,1965,"1,329,842,435.00"
SYR,1966,"1,321,204,503.00"
SYR,1967,"1,443,717,801.00"
SYR,1968,"1,562,303,429.00"
SYR,1969,"1,796,596,911.00"
SYR,1970,"1,780,104,712.00"
SYR,1971,"2,097,643,979.00"
